code,ballot,party,votes
FS162,P,DPSA,13
FS162,P,ID,168
FS162,P,IFP,14
FS162,P,NADECO,8
FS162,P,PAC,36
FS162,P,PJC,1
FS162,P,UCDP,8
FS162,P,UDM,26
FS162,P,VF+,372
FS163,N,ACDP,81
FS163,N,AFD,0
FS163,N,AJ,5
FS163,N,ANC,10117
FS163,N,AP,2
FS163,N,APC,43
FS163,N,AZAPO,21
FS163,N,CDA,2
FS163,N,COPE,1296
FS163,N,DA,1115
FS163,N,GKSA,7
FS163,N,ID,5
FS163,N,IFP,13
FS163,N,KISS,1
FS163,N,MDP,32
FS163,N,MF,1
FS163,N,NADECO,6
FS163,N,NVP,7
FS163,N,PAC,155
FS163,N,PAM,2
FS163,N,SADECO,4
FS163,N,UCDP,7
FS163,N,UDM,18
FS163,N,UIF,5
FS163,N,VF+,237
FS163,N,WF,4
FS163,P,ACDP,74
FS163,P,ANC,9875
FS163,P,APC,41
FS163,P,COPE,1335
FS163,P,DA,1025
FS163,P,DPSA,13
FS163,P,ID,7
FS163,P,IFP,12
FS163,P,NADECO,12
FS163,P,PAC,165
FS163,P,PJC,3
FS163,P,UCDP,8
FS163,P,UDM,23
FS163,P,VF+,274
FS171,N,ACDP,45
FS171,N,AFD,4
FS171,N,AJ,4
FS171,N,ANC,6577
FS171,N,AP,1
FS171,N,APC,19
FS171,N,AZAPO,13
FS171,N,CDA,1
FS171,N,COPE,1605
FS171,N,DA,669
FS171,N,GKSA,10
FS171,N,ID,31
FS171,N,IFP,7
FS171,N,KISS,3
FS171,N,MDP,19
FS171,N,MF,0
FS171,N,NADECO,7
FS171,N,NVP,4
FS171,N,PAC,12
FS171,N,PAM,0
FS171,N,SADECO,5
FS171,N,UCDP,13
FS171,N,UDM,15
FS171,N,UIF,8
FS171,N,VF+,136
FS171,N,WF,3
FS171,P,ACDP,55
FS171,P,ANC,6474
FS171,P,APC,26
FS171,P,COPE,1671
FS171,P,DA,624
FS171,P,DPSA,13
FS171,P,ID,30
FS171,P,IFP,9
FS171,P,NADECO,13
FS171,P,PAC,13
FS171,P,PJC,6
FS171,P,UCDP,10
FS171,P,UDM,19
FS171,P,VF+,160
FS172,N,ACDP,2304
FS172,N,AFD,57
FS172,N,AJ,60
FS172,N,ANC,189007
FS172,N,AP,27
FS172,N,APC,500
FS172,N,AZAPO,694
FS172,N,CDA,205
FS172,N,COPE,38940
FS172,N,DA,48310
FS172,N,GKSA,145
FS172,N,ID,657
FS172,N,IFP,195
FS172,N,KISS,44
FS172,N,MDP,344
FS172,N,MF,35
FS172,N,NADECO,122
FS172,N,NVP,64
FS172,N,PAC,797
FS172,N,PAM,64
FS172,N,SADECO,65
FS172,N,UCDP,2593
FS172,N,UDM,607
FS172,N,UIF,85
FS172,N,VF+,5803
FS172,N,WF,54
FS172,P,ACDP,2435
FS172,P,ANC,186271
FS172,P,APC,569
FS172,P,COPE,40120
FS172,P,DA,44339
FS172,P,DPSA,717
FS172,P,ID,587
FS172,P,IFP,180
FS172,P,NADECO,215
FS172,P,PAC,875
FS172,P,PJC,78
FS172,P,UCDP,2877
FS172,P,UDM,676
FS172,P,VF+,8393
FS173,N,ACDP,126
FS173,N,AFD,8
FS173,N,AJ,7
FS173,N,ANC,14786
FS173,N,AP,3
FS173,N,APC,107
FS173,N,AZAPO,31
FS173,N,CDA,14
FS173,N,COPE,2803
FS173,N,DA,1616
FS173,N,GKSA,23
FS173,N,ID,29
FS173,N,IFP,13
FS173,N,KISS,4
FS173,N,MDP,41
FS173,N,MF,4
FS173,N,NADECO,15
FS173,N,NVP,10
FS173,N,PAC,53
FS173,N,PAM,9
FS173,N,SADECO,5
FS173,N,UCDP,21
FS173,N,UDM,30
FS173,N,UIF,8
FS173,N,VF+,188
FS173,N,WF,3
FS173,P,ACDP,136
FS173,P,ANC,14627
FS173,P,APC,98
FS173,P,COPE,2932
FS173,P,DA,1486
FS173,P,DPSA,48
FS173,P,ID,24
FS173,P,IFP,16
FS173,P,NADECO,18
FS173,P,PAC,75
FS173,P,PJC,10
FS173,P,UCDP,21
FS173,P,UDM,42
FS173,P,VF+,196
FS181,N,ACDP,94
FS181,N,AFD,5
FS181,N,AJ,6
FS181,N,ANC,19559
FS181,N,AP,7
FS181,N,APC,61
FS181,N,AZAPO,60
FS181,N,CDA,2
FS181,N,COPE,1931
FS181,N,DA,2200
FS181,N,GKSA,18
FS181,N,ID,14
FS181,N,IFP,17
FS181,N,KISS,4
FS181,N,MDP,52
FS181,N,MF,9
FS181,N,NADECO,14
FS181,N,NVP,7
FS181,N,PAC,59
FS181,N,PAM,5
FS181,N,SADECO,11
FS181,N,UCDP,13
FS181,N,UDM,65
FS181,N,UIF,8
FS181,N,VF+,435
FS181,N,WF,7
FS181,P,ACDP,104
FS181,P,ANC,19235
FS181,P,APC,55
FS181,P,COPE,1955
FS181,P,DA,2088
FS181,P,DPSA,21
FS181,P,ID,11
FS181,P,IFP,22
FS181,P,NADECO,26
FS181,P,PAC,62
FS181,P,PJC,7
FS181,P,UCDP,22
FS181,P,UDM,83
FS181,P,VF+,516
FS182,N,ACDP,52
FS182,N,AFD,8
FS182,N,AJ,3
FS182,N,ANC,6701
FS182,N,AP,2
FS182,N,APC,27
FS182,N,AZAPO,21
FS182,N,CDA,2
FS182,N,COPE,689
FS182,N,DA,1033
FS182,N,GKSA,4
FS182,N,ID,6
FS182,N,IFP,6
FS182,N,KISS,3
FS182,N,MDP,20
FS182,N,MF,0
FS182,N,NADECO,3
FS182,N,NVP,4
FS182,N,PAC,7
FS182,N,PAM,2
FS182,N,SADECO,3
FS182,N,UCDP,16
FS182,N,UDM,15
FS182,N,UIF,2
FS182,N,VF+,316
FS182,N,WF,8
FS182,P,ACDP,40
FS182,P,ANC,6504
FS182,P,APC,29
FS182,P,COPE,666
FS182,P,DA,886
FS182,P,DPSA,5
FS182,P,ID,8
FS182,P,IFP,8
FS182,P,NADECO,9
FS182,P,PAC,8
FS182,P,PJC,2
FS182,P,UCDP,6
FS182,P,UDM,17
FS182,P,VF+,395
FS183,N,ACDP,77
FS183,N,AFD,4
FS183,N,AJ,5
FS183,N,ANC,14767
FS183,N,AP,1
FS183,N,APC,53
FS183,N,AZAPO,75
FS183,N,CDA,6
FS183,N,COPE,1421
FS183,N,DA,1675
FS183,N,GKSA,12
FS183,N,ID,10
FS183,N,IFP,11
FS183,N,KISS,2
FS183,N,MDP,44
FS183,N,MF,1
FS183,N,NADECO,6
FS183,N,NVP,8
FS183,N,PAC,48
FS183,N,PAM,1
FS183,N,SADECO,4
FS183,N,UCDP,13
FS183,N,UDM,22
FS183,N,UIF,6
FS183,N,VF+,256
FS183,N,WF,2
FS183,P,ACDP,81
FS183,P,ANC,14736
FS183,P,APC,43
FS183,P,COPE,1442
FS183,P,DA,1639
FS183,P,DPSA,25
FS183,P,ID,9
FS183,P,IFP,18
FS183,P,NADECO,13
FS183,P,PAC,52
FS183,P,PJC,3
FS183,P,UCDP,7
FS183,P,UDM,37
FS183,P,VF+,276
FS184,N,ACDP,794
FS184,N,AFD,22
FS184,N,AJ,50
FS184,N,ANC,108857
FS184,N,AP,16
FS184,N,APC,299
FS184,N,AZAPO,461
FS184,N,CDA,39
FS184,N,COPE,20138
FS184,N,DA,21195
FS184,N,GKSA,66
FS184,N,ID,208
FS184,N,IFP,236
FS184,N,KISS,25
FS184,N,MDP,201
FS184,N,MF,19
FS184,N,NADECO,58
FS184,N,NVP,35
FS184,N,PAC,322
FS184,N,PAM,18
FS184,N,SADECO,28
FS184,N,UCDP,95
FS184,N,UDM,757
FS184,N,UIF,31
FS184,N,VF+,1400
FS184,N,WF,21
FS184,P,ACDP,765
FS184,P,ANC,105963
FS184,P,APC,346
FS184,P,COPE,20662
FS184,P,DA,21225
FS184,P,DPSA,148
FS184,P,ID,214
FS184,P,IFP,214
FS184,P,NADECO,107
FS184,P,PAC,375
FS184,P,PJC,72
FS184,P,UCDP,124
FS184,P,UDM,759
FS184,P,VF+,1465
FS185,N,ACDP,141
FS185,N,AFD,14
FS185,N,AJ,4
FS185,N,ANC,22207
FS185,N,AP,4
FS185,N,APC,66
FS185,N,AZAPO,159
FS185,N,CDA,13
FS185,N,COPE,3035
FS185,N,DA,2217
FS185,N,GKSA,18
FS185,N,ID,19
FS185,N,IFP,21
FS185,N,KISS,3
FS185,N,MDP,52
FS185,N,MF,5
FS185,N,NADECO,14
FS185,N,NVP,15
FS185,N,PAC,90
FS185,N,PAM,7
FS185,N,SADECO,12
FS185,N,UCDP,18
FS185,N,UDM,170
FS185,N,UIF,6
FS185,N,VF+,544
FS185,N,WF,3
FS185,P,ACDP,145
FS185,P,ANC,21953
FS185,P,APC,78
FS185,P,COPE,3138
FS185,P,DA,2068
FS185,P,DPSA,32
FS185,P,ID,20
FS185,P,IFP,21
FS185,P,NADECO,22
FS185,P,PAC,113
FS185,P,PJC,10
FS185,P,UCDP,21
FS185,P,UDM,208
FS185,P,VF+,631
FS191,N,ACDP,202
FS191,N,AFD,81
FS191,N,AJ,23
FS191,N,ANC,32888
FS191,N,AP,12
FS191,N,APC,138
FS191,N,AZAPO,139
FS191,N,CDA,14
FS191,N,COPE,4551
FS191,N,DA,3310
FS191,N,GKSA,58
FS191,N,ID,91
FS191,N,IFP,35
FS191,N,KISS,8
FS191,N,MDP,97
FS191,N,MF,8
FS191,N,NADECO,37
FS191,N,NVP,18
FS191,N,PAC,136
FS191,N,PAM,19
FS191,N,SADECO,18
FS191,N,UCDP,35
FS191,N,UDM,60
FS191,N,UIF,21
FS191,N,VF+,466
FS191,N,WF,11
FS191,P,ACDP,209
FS191,P,ANC,32489
FS191,P,APC,125
FS191,P,COPE,4782
FS191,P,DA,3254
FS191,P,DPSA,178
FS191,P,ID,51
FS191,P,IFP,27
FS191,P,NADECO,53
FS191,P,PAC,148
FS191,P,PJC,21
FS191,P,UCDP,51
FS191,P,UDM,89
FS191,P,VF+,463
FS192,N,ACDP,394
FS192,N,AFD,13
FS192,N,AJ,17
FS192,N,ANC,38145
FS192,N,AP,12
FS192,N,APC,277
FS192,N,AZAPO,106
FS192,N,CDA,8
FS192,N,COPE,4217
FS192,N,DA,6347
FS192,N,GKSA,29
FS192,N,ID,56
FS192,N,IFP,52
FS192,N,KISS,13
FS192,N,MDP,94
FS192,N,MF,8
FS192,N,NADECO,66
FS192,N,NVP,12
FS192,N,PAC,167
FS192,N,PAM,13
FS192,N,SADECO,9
FS192,N,UCDP,35
FS192,N,UDM,61
FS192,N,UIF,25
FS192,N,VF+,810
FS192,N,WF,10
FS192,P,ACDP,437
FS192,P,ANC,37517
FS192,P,APC,271
FS192,P,COPE,4473
FS192,P,DA,6082
FS192,P,DPSA,142
FS192,P,ID,46
FS192,P,IFP,56
FS192,P,NADECO,106
FS192,P,PAC,203
FS192,P,PJC,24
FS192,P,UCDP,44
FS192,P,UDM,86
FS192,P,VF+,890
FS193,N,ACDP,129
FS193,N,AFD,12
FS193,N,AJ,2
FS193,N,ANC,16887
FS193,N,AP,7
FS193,N,APC,273
FS193,N,AZAPO,42
FS193,N,CDA,5
FS193,N,COPE,1387
FS193,N,DA,1776
FS193,N,GKSA,42
FS193,N,ID,14
FS193,N,IFP,25
FS193,N,KISS,8
FS193,N,MDP,59
FS193,N,MF,5
FS193,N,NADECO,30
FS193,N,NVP,11
FS193,N,PAC,89
FS193,N,PAM,32
FS193,N,SADECO,7
FS193,N,UCDP,8
FS193,N,UDM,33
FS193,N,UIF,5
FS193,N,VF+,492
FS193,N,WF,5
FS193,P,ACDP,145
FS193,P,ANC,16722
FS193,P,APC,291
FS193,P,COPE,1412
FS193,P,DA,1659
FS193,P,DPSA,36
FS193,P,ID,32
FS193,P,IFP,22
FS193,P,NADECO,41
FS193,P,PAC,103
FS193,P,PJC,11
FS193,P,UCDP,14
FS193,P,UDM,51
FS193,P,VF+,568
FS194,N,ACDP,1326
FS194,N,AFD,74
FS194,N,AJ,78
FS194,N,ANC,108786
FS194,N,AP,49
FS194,N,APC,505
FS194,N,AZAPO,1307
FS194,N,CDA,172
FS194,N,COPE,7587
FS194,N,DA,4325
FS194,N,GKSA,195
FS194,N,ID,171
FS194,N,IFP,1078
FS194,N,KISS,51
FS194,N,MDP,337
FS194,N,MF,33
FS194,N,NADECO,126
FS194,N,NVP,63
FS194,N,PAC,502
FS194,N,PAM,60
FS194,N,SADECO,91
FS194,N,UCDP,101
FS194,N,UDM,446
FS194,N,UIF,112
FS194,N,VF+,290
FS194,N,WF,49
FS194,P,ACDP,1256
FS194,P,ANC,99924
FS194,P,APC,475
FS194,P,COPE,7095
FS194,P,DA,3817
FS194,P,DPSA,9568
FS194,P,ID,151
FS194,P,IFP,1075
FS194,P,NADECO,212
FS194,P,PAC,508
FS194,P,PJC,87
FS194,P,UCDP,91
FS194,P,UDM,462
FS194,P,VF+,325
FS195,N,ACDP,88
FS195,N,AFD,10
FS195,N,AJ,7
FS195,N,ANC,15344
FS195,N,AP,7
FS195,N,APC,54
FS195,N,AZAPO,31
FS195,N,CDA,8
FS195,N,COPE,899
FS195,N,DA,1429
FS195,N,GKSA,20
FS195,N,ID,13
FS195,N,IFP,145
FS195,N,KISS,5
FS195,N,MDP,79
FS195,N,MF,8
FS195,N,NADECO,19
FS195,N,NVP,11
FS195,N,PAC,22
FS195,N,PAM,6
FS195,N,SADECO,8
FS195,N,UCDP,11
FS195,N,UDM,29
FS195,N,UIF,6
FS195,N,VF+,456
FS195,N,WF,5
FS195,P,ACDP,107
FS195,P,ANC,15042
FS195,P,APC,60
FS195,P,COPE,1007
FS195,P,DA,1255
FS195,P,DPSA,23
FS195,P,ID,12
FS195,P,IFP,153
FS195,P,NADECO,40
FS195,P,PAC,47
FS195,P,PJC,8
FS195,P,UCDP,12
FS195,P,UDM,35
FS195,P,VF+,532
FS201,N,ACDP,525
FS201,N,AFD,11
FS201,N,AJ,22
FS201,N,ANC,39473
FS201,N,AP,5
FS201,N,APC,284
FS201,N,AZAPO,333
FS201,N,CDA,22
FS201,N,COPE,10214
FS201,N,DA,6929
FS201,N,GKSA,41
FS201,N,ID,115
FS201,N,IFP,106
FS201,N,KISS,4
FS201,N,MDP,86
FS201,N,MF,8
FS201,N,NADECO,33
FS201,N,NVP,13
FS201,N,PAC,131
FS201,N,PAM,13
FS201,N,SADECO,13
FS201,N,UCDP,42
FS201,N,UDM,136
FS201,N,UIF,16
FS201,N,VF+,1511
FS201,N,WF,16
FS201,P,ACDP,538
FS201,P,ANC,38801
FS201,P,APC,302
FS201,P,COPE,10727
FS201,P,DA,6642
FS201,P,DPSA,74
FS201,P,ID,100
FS201,P,IFP,105
FS201,P,NADECO,55
FS201,P,PAC,208
FS201,P,PJC,17
FS201,P,UCDP,58
FS201,P,UDM,145
FS201,P,VF+,1612
FS203,N,ACDP,285
FS203,N,AFD,11
FS203,N,AJ,2
FS203,N,ANC,34170
FS203,N,AP,8
FS203,N,APC,130
FS203,N,AZAPO,112
FS203,N,CDA,23
FS203,N,COPE,5759
FS203,N,DA,6125
FS203,N,GKSA,18
FS203,N,ID,62
FS203,N,IFP,37
FS203,N,KISS,4
FS203,N,MDP,92
FS203,N,MF,7
FS203,N,NADECO,21
FS203,N,NVP,12
FS203,N,PAC,146
FS203,N,PAM,15
FS203,N,SADECO,15
FS203,N,UCDP,34
FS203,N,UDM,41
FS203,N,UIF,11
FS203,N,VF+,1485
FS203,N,WF,11
FS203,P,ACDP,275
FS203,P,ANC,33608
FS203,P,APC,132
FS203,P,COPE,5981
FS203,P,DA,5734
FS203,P,DPSA,37
FS203,P,ID,57
FS203,P,IFP,42
FS203,P,NADECO,48
FS203,P,PAC,148
FS203,P,PJC,17
FS203,P,UCDP,33
FS203,P,UDM,63
FS203,P,VF+,1705
FS204,N,ACDP,366
FS204,N,AFD,8
FS204,N,AJ,11
FS204,N,ANC,37483
FS204,N,AP,9
FS204,N,APC,92
FS204,N,AZAPO,221
FS204,N,CDA,15
FS204,N,COPE,4359
FS204,N,DA,11214
FS204,N,GKSA,24
FS204,N,ID,65
FS204,N,IFP,165
FS204,N,KISS,9
FS204,N,MDP,57
FS204,N,MF,5
FS204,N,NADECO,19
FS204,N,NVP,5
FS204,N,PAC,143
FS204,N,PAM,7
FS204,N,SADECO,3
FS204,N,UCDP,22
FS204,N,UDM,838
FS204,N,UIF,42
FS204,N,VF+,948
FS204,N,WF,13
FS204,P,ACDP,368
FS204,P,ANC,35749
FS204,P,APC,96
FS204,P,COPE,4267
FS204,P,DA,11019
FS204,P,DPSA,116
FS204,P,ID,62
FS204,P,IFP,140
FS204,P,NADECO,28
FS204,P,PAC,178
FS204,P,PJC,5
FS204,P,UCDP,28
FS204,P,UDM,837
FS204,P,VF+,1085
FS205,N,ACDP,115
FS205,N,AFD,3
FS205,N,AJ,8
FS205,N,ANC,17602
FS205,N,AP,2
FS205,N,APC,72
FS205,N,AZAPO,46
FS205,N,CDA,10
FS205,N,COPE,1594
FS205,N,DA,1634
FS205,N,GKSA,15
FS205,N,ID,31
FS205,N,IFP,82
FS205,N,KISS,3
FS205,N,MDP,38
FS205,N,MF,2
FS205,N,NADECO,15
FS205,N,NVP,8
FS205,N,PAC,68
FS205,N,PAM,8
FS205,N,SADECO,3
FS205,N,UCDP,4
FS205,N,UDM,25
FS205,N,UIF,4
FS205,N,VF+,440
FS205,N,WF,4
FS205,P,ACDP,118
FS205,P,ANC,16716
FS205,P,APC,59
FS205,P,COPE,1717
FS205,P,DA,1499
FS205,P,DPSA,31
FS205,P,ID,38
FS205,P,IFP,85
FS205,P,NADECO,22
FS205,P,PAC,108
FS205,P,PJC,13
FS205,P,UCDP,13
FS205,P,UDM,34
FS205,P,VF+,549
FSDMA19,N,ACDP,5
FSDMA19,N,AFD,0
FSDMA19,N,AJ,0
FSDMA19,N,ANC,106
FSDMA19,N,AP,0
FSDMA19,N,APC,0
FSDMA19,N,AZAPO,1
FSDMA19,N,CDA,0
FSDMA19,N,COPE,23
FSDMA19,N,DA,107
FSDMA19,N,GKSA,0
FSDMA19,N,ID,2
FSDMA19,N,IFP,0
FSDMA19,N,KISS,0
FSDMA19,N,MDP,0
FSDMA19,N,MF,0
FSDMA19,N,NADECO,0
FSDMA19,N,NVP,0
FSDMA19,N,PAC,2
FSDMA19,N,PAM,0
FSDMA19,N,SADECO,0
FSDMA19,N,UCDP,1
FSDMA19,N,UDM,1
FSDMA19,N,UIF,0
FSDMA19,N,VF+,9
FSDMA19,N,WF,0
FSDMA19,P,ACDP,0
FSDMA19,P,ANC,103
FSDMA19,P,APC,1
FSDMA19,P,COPE,14
FSDMA19,P,DA,26
FSDMA19,P,DPSA,6
FSDMA19,P,ID,0
FSDMA19,P,IFP,0
FSDMA19,P,NADECO,0
FSDMA19,P,PAC,1
FSDMA19,P,PJC,0
FSDMA19,P,UCDP,1
FSDMA19,P,UDM,1
FSDMA19,P,VF+,3
GT421,N,ACDP,1486
GT421,N,AFD,51
GT421,N,AJ,286
GT421,N,ANC,203207
GT421,N,AP,31
GT421,N,APC,493
GT421,N,AZAPO,637
GT421,N,CDA,102
GT421,N,COPE,19546
GT421,N,DA,36758
GT421,N,GKSA,152
GT421,N,ID,475
GT421,N,IFP,875
GT421,N,KISS,40
GT421,N,MDP,436
GT421,N,MF,39
GT421,N,NADECO,78
GT421,N,NVP,62
GT421,N,PAC,1641
GT421,N,PAM,635
GT421,N,SADECO,38
GT421,N,UCDP,107
GT421,N,UDM,884
GT421,N,UIF,40
GT421,N,VF+,2513
GT421,N,WF,65
GT421,P,ACA,207
GT421,P,ACDP,1521
GT421,P,AFD,51
GT421,P,ANC,197637
GT421,P,APC,411
GT421,P,AZAPO,652
GT421,P,CDA,102
GT421,P,COPE,19673
GT421,P,DA,37102
GT421,P,GKSA,180
GT421,P,ID,529
GT421,P,IFP,895
GT421,P,MDP,415
GT421,P,NADECO,58
GT421,P,NVP,42
GT421,P,PAC,1858
GT421,P,UCDP,123
GT421,P,UDM,870
GT421,P,VF+,2709
GT421,P,WF,80
GT422,N,ACDP,418
GT422,N,AFD,6
GT422,N,AJ,13
GT422,N,ANC,16399
GT422,N,AP,1
GT422,N,APC,34
GT422,N,AZAPO,56
GT422,N,CDA,24
GT422,N,COPE,1734
GT422,N,DA,15797
GT422,N,GKSA,20
GT422,N,ID,40
GT422,N,IFP,213
GT422,N,KISS,11
GT422,N,MDP,86
GT422,N,MF,4
GT422,N,NADECO,9
GT422,N,NVP,10
GT422,N,PAC,98
GT422,N,PAM,16
GT422,N,SADECO,2
GT422,N,UCDP,15
GT422,N,UDM,72
GT422,N,UIF,5
GT422,N,VF+,850
GT422,N,WF,7
GT422,P,ACA,27
GT422,P,ACDP,298
GT422,P,AFD,4
GT422,P,ANC,15581
GT422,P,APC,28
GT422,P,AZAPO,51
GT422,P,CDA,14
GT422,P,COPE,1445
GT422,P,DA,16068
GT422,P,GKSA,18
GT422,P,ID,36
GT422,P,IFP,224
GT422,P,MDP,88
GT422,P,NADECO,13
GT422,P,NVP,6
GT422,P,PAC,95
GT422,P,UCDP,11
GT422,P,UDM,63
GT422,P,VF+,725
GT422,P,WF,12
GT423,N,ACDP,314
GT423,N,AFD,9
GT423,N,AJ,29
GT423,N,ANC,26249
GT423,N,AP,1
GT423,N,APC,55
GT423,N,AZAPO,82
GT423,N,CDA,11
GT423,N,COPE,1239
GT423,N,DA,6433
GT423,N,GKSA,9
GT423,N,ID,68
GT423,N,IFP,168
GT423,N,KISS,8
GT423,N,MDP,101
GT423,N,MF,21
GT423,N,NADECO,14
GT423,N,NVP,9
GT423,N,PAC,99
GT423,N,PAM,9
GT423,N,SADECO,11
GT423,N,UCDP,7
GT423,N,UDM,78
GT423,N,UIF,8
GT423,N,VF+,939
GT423,N,WF,4
GT423,P,ACA,20
GT423,P,ACDP,301
GT423,P,AFD,8
GT423,P,ANC,25581
GT423,P,APC,29
GT423,P,AZAPO,73
GT423,P,CDA,12
GT423,P,COPE,1186
GT423,P,DA,6229
GT423,P,GKSA,13
GT423,P,ID,59
GT423,P,IFP,170
GT423,P,MDP,99
GT423,P,NADECO,17
GT423,P,NVP,7
GT423,P,PAC,108
GT423,P,UCDP,9
GT423,P,UDM,75
GT423,P,VF+,1071
GT423,P,WF,7
GT461,N,ACDP,253
GT461,N,AFD,4
GT461,N,AJ,3
GT461,N,ANC,15973
GT461,N,AP,2
GT461,N,APC,34
GT461,N,AZAPO,40
GT461,N,CDA,21
GT461,N,COPE,1322
GT461,N,DA,6725
GT461,N,GKSA,11
GT461,N,ID,44
GT461,N,IFP,37
GT461,N,KISS,1
GT461,N,MDP,50
GT461,N,MF,6
GT461,N,NADECO,10
GT461,N,NVP,7
GT461,N,PAC,62
GT461,N,PAM,4
GT461,N,SADECO,4
GT461,N,UCDP,23
GT461,N,UDM,46
GT461,N,UIF,2
GT461,N,VF+,1119
GT461,N,WF,7
GT461,P,ACA,17
GT461,P,ACDP,231
GT461,P,AFD,1
GT461,P,ANC,14636
GT461,P,APC,26
GT461,P,AZAPO,29
GT461,P,CDA,18
GT461,P,COPE,1197
GT461,P,DA,6603
GT461,P,GKSA,8
GT461,P,ID,47
GT461,P,IFP,30
GT461,P,MDP,51
GT461,P,NADECO,10
GT461,P,NVP,1
GT461,P,PAC,52
GT461,P,UCDP,19
GT461,P,UDM,34
GT461,P,VF+,1177
GT461,P,WF,11
GT462,N,ACDP,650
GT462,N,AFD,9
GT462,N,AJ,6
GT462,N,ANC,36334
GT462,N,AP,2
GT462,N,APC,91
GT462,N,AZAPO,125
GT462,N,CDA,36
GT462,N,COPE,2664
GT462,N,DA,12255
GT462,N,GKSA,22
GT462,N,ID,68
GT462,N,IFP,134
GT462,N,KISS,6
GT462,N,MDP,127
GT462,N,MF,15
GT462,N,NADECO,21
GT462,N,NVP,17
GT462,N,PAC,716
GT462,N,PAM,11
GT462,N,SADECO,9
GT462,N,UCDP,39
GT462,N,UDM,79
GT462,N,UIF,7
GT462,N,VF+,2533
GT462,N,WF,10
GT462,P,ACA,40
GT462,P,ACDP,580
GT462,P,AFD,3
GT462,P,ANC,33993
GT462,P,APC,51
GT462,P,AZAPO,101
GT462,P,CDA,27
GT462,P,COPE,2308
GT462,P,DA,10234
GT462,P,GKSA,25
GT462,P,ID,54
GT462,P,IFP,124
GT462,P,MDP,149
GT462,P,NADECO,19
GT462,P,NVP,17
GT462,P,PAC,114
GT462,P,UCDP,46
GT462,P,UDM,69
GT462,P,VF+,2137
GT462,P,WF,18
GT481,N,ACDP,1206
GT481,N,AFD,13
GT481,N,AJ,122
GT481,N,ANC,85506
GT481,N,AP,10
GT481,N,APC,245
GT481,N,AZAPO,363
GT481,N,CDA,83
GT481,N,COPE,10005
GT481,N,DA,32302
GT481,N,GKSA,38
GT481,N,ID,697
GT481,N,IFP,1536
GT481,N,KISS,25
GT481,N,MDP,188
GT481,N,MF,24
GT481,N,NADECO,63
GT481,N,NVP,27
GT481,N,PAC,522
GT481,N,PAM,13
GT481,N,SADECO,27
GT481,N,UCDP,420
GT481,N,UDM,519
GT481,N,UIF,19
GT481,N,VF+,3168
GT481,N,WF,29
GT481,P,ACA,89
GT481,P,ACDP,1083
GT481,P,AFD,12
GT481,P,ANC,81488
GT481,P,APC,155
GT481,P,AZAPO,370
GT481,P,CDA,98
GT481,P,COPE,9496
GT481,P,DA,29460
GT481,P,GKSA,61
GT481,P,ID,748
GT481,P,IFP,1472
GT481,P,MDP,167
GT481,P,NADECO,42
GT481,P,NVP,24
GT481,P,PAC,548
GT481,P,UCDP,474
GT481,P,UDM,457
GT481,P,VF+,3248
GT481,P,WF,56
GT482,N,ACDP,314
GT482,N,AFD,8
GT482,N,AJ,8
GT482,N,ANC,34751
GT482,N,AP,3
GT482,N,APC,86
GT482,N,AZAPO,137
GT482,N,CDA,22
GT482,N,COPE,4285
GT482,N,DA,13529
GT482,N,GKSA,11
GT482,N,ID,1373
GT482,N,IFP,324
GT482,N,KISS,10
GT482,N,MDP,79
GT482,N,MF,5
GT482,N,NADECO,9
GT482,N,NVP,10
GT482,N,PAC,112
GT482,N,PAM,9
GT482,N,SADECO,2
GT482,N,UCDP,161
GT482,N,UDM,149
GT482,N,UIF,9
GT482,N,VF+,1137
GT482,N,WF,13
GT482,P,ACA,32
GT482,P,ACDP,316
GT482,P,AFD,15
GT482,P,ANC,33193
GT482,P,APC,54
GT482,P,AZAPO,138
GT482,P,CDA,28
GT482,P,COPE,4451
GT482,P,DA,13195
GT482,P,GKSA,17
GT482,P,ID,1470
GT482,P,IFP,247
GT482,P,MDP,79
GT482,P,NADECO,10
GT482,P,NVP,7
GT482,P,PAC,109
GT482,P,UCDP,185
GT482,P,UDM,127
GT482,P,VF+,1299
GT482,P,WF,20
GT483,N,ACDP,116
GT483,N,AFD,4
GT483,N,AJ,8
GT483,N,ANC,27685
GT483,N,AP,3
GT483,N,APC,128
GT483,N,AZAPO,465
GT483,N,CDA,9
GT483,N,COPE,2861
GT483,N,DA,2589
GT483,N,GKSA,15
GT483,N,ID,209
GT483,N,IFP,1142
GT483,N,KISS,1
GT483,N,MDP,67
GT483,N,MF,4
GT483,N,NADECO,11
GT483,N,NVP,4
GT483,N,PAC,95
GT483,N,PAM,9
GT483,N,SADECO,10
GT483,N,UCDP,46
GT483,N,UDM,512
GT483,N,UIF,5
GT483,N,VF+,195
GT483,N,WF,11
GT483,P,ACA,19
GT483,P,ACDP,87
GT483,P,AFD,8
GT483,P,ANC,25271
GT483,P,APC,110
GT483,P,AZAPO,519
GT483,P,CDA,9
GT483,P,COPE,2710
GT483,P,DA,2544
GT483,P,GKSA,17
GT483,P,ID,153
GT483,P,IFP,978
GT483,P,MDP,69
GT483,P,NADECO,12
GT483,P,NVP,6
GT483,P,PAC,86
GT483,P,UCDP,56
